Epoch,Training accuracy,Validation accuracy
713,38.55000138282776,29.16666865348816
714,39.49999809265137,31.041663885116577
715,37.90000081062317,30.62499761581421
716,37.99999952316284,31.145834922790527
717,36.500000953674316,30.416667461395264
718,36.34999990463257,29.791665077209473
719,38.24999928474426,32.499998807907104
720,39.0500009059906,31.041663885116577
721,37.199997901916504,31.458336114883423
722,40.049999952316284,31.145834922790527
723,38.999998569488525,30.833333730697632
724,40.20000100135803,31.041663885116577
725,41.39999747276306,30.62499761581421
726,38.499999046325684,30.104166269302368
727,39.0500009059906,30.000001192092896
728,38.65000009536743,30.104166269302368
729,37.25000023841858,29.270833730697632
730,37.65000104904175,30.104166269302368
731,38.200002908706665,29.895836114883423
732,38.55000138282776,31.979167461395264
733,38.499999046325684,30.937498807907104
734,41.29999876022339,32.083332538604736
735,38.55000138282776,30.833333730697632
736,40.299999713897705,30.416667461395264
737,39.0999972820282,29.6875
738,38.15000057220459,30.000001192092896
739,38.95000219345093,29.16666865348816
740,39.249998331069946,30.31250238418579
741,38.15000057220459,29.16666865348816
742,29.000002145767212,25.729167461395264
743,36.34999990463257,27.49999761581421
744,38.30000162124634,28.854167461395264
745,40.45000076293945,30.000001192092896
746,39.55000042915344,30.000001192092896
747,40.299999713897705,30.31250238418579
748,37.65000104904175,30.833333730697632
749,40.049999952316284,30.104166269302368
750,38.24999928474426,29.479163885116577
751,38.70000243186951,30.31250238418579
752,40.14999866485596,30.000001192092896
753,41.350001096725464,30.000001192092896
754,38.55000138282776,30.72916865348816
755,39.34999704360962,31.562501192092896
756,41.10000133514404,30.937498807907104
757,37.74999976158142,29.895836114883423
758,38.499999046325684,29.16666865348816
759,40.20000100135803,31.145834922790527
760,39.649999141693115,30.000001192092896
761,41.600000858306885,31.77083134651184
762,40.39999842643738,31.354165077209473
763,37.90000081062317,30.31250238418579
764,40.35000205039978,30.62499761581421
765,40.14999866485596,31.562501192092896
766,39.49999809265137,30.520832538604736
767,41.64999723434448,30.62499761581421
768,40.6000018119812,31.458336114883423
769,34.700000286102295,27.08333134651184
770,40.45000076293945,30.31250238418579
771,38.450002670288086,31.77083134651184
772,40.549999475479126,32.18749761581421
773,37.74999976158142,30.937498807907104
774,41.600000858306885,31.979167461395264
775,38.05000185966492,30.416667461395264
776,40.049999952316284,31.666666269302368
777,39.0999972820282,31.77083134651184
778,39.80000019073486,31.041663885116577
779,31.950002908706665,27.18750238418579
780,37.74999976158142,28.854167461395264
781,38.999998569488525,29.374998807907104
782,38.200002908706665,31.562501192092896
783,41.350001096725464,31.562501192092896
784,40.6000018119812,30.62499761581421
